episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status
40,1.0,1.1929510526479885,-2.810580262523994,179.00605601744022,0.0,1.0,5,1.0,False,True,0.265636822522349,1,52.87497636833402,1605897874.2233238,in_progress
40,2.0,1.1873416704200301,-2.811257701772925,179.16667539063235,30.0,0.6666666666666666,7,1.0,False,True,0.2762210702137838,1,52.87497636833402,1605897874.2910395,in_progress
40,3.0,1.1721282363908039,-2.812932533259437,179.61383940258258,30.0,0.6666666666666666,7,1.0,False,True,0.3049178900964511,1,52.87497636833402,1605897874.3691647,in_progress
40,4.0,1.140105777618896,-2.8185228338631,-179.0302819773398,-30.0,0.3333333333333333,0,1.0,False,True,0.36524885791707296,1,52.87497636833402,1605897874.427921,in_progress
40,5.0,1.116936385889863,-2.8225392994556677,-178.10720979203478,0.0,0.3333333333333333,3,1.0,False,True,0.4089015738507115,1,52.87497636833402,1605897874.4958847,in_progress
40,6.0,1.09583761604205,-2.8256300717191634,-177.52341096572755,0.0,0.3333333333333333,3,1.0,False,True,0.44867526600575114,2,52.87497636833402,1605897874.5586882,in_progress
40,7.0,1.070300050906743,-2.8294703643017467,-176.85510543309132,-30.0,1.0,2,1.0,False,True,0.49681273210777677,2,52.87497636833402,1605897874.62508,in_progress
40,8.0,1.0437067384143017,-2.8319217441251916,-176.64892908883076,-30.0,1.0,2,1.0,False,True,0.5470007869012907,2,52.87497636833402,1605897874.701692,in_progress
40,9.0,0.9951617402032477,-2.833276040209976,-177.05926730643085,-30.0,0.6666666666666666,1,1.0,False,True,0.63859438233222,2,52.87497636833402,1605897874.7628148,in_progress
40,10.0,0.9486136360145162,-2.83023147082591,-178.27376241741462,30.0,0.6666666666666666,7,1.0,False,True,0.7267398122492853,3,52.87497636833402,1605897874.8294723,in_progress
40,11.0,0.9059487237568193,-2.827782456486264,-179.1600135106329,0.0,0.3333333333333333,3,1.0,False,True,0.8075166612972515,3,52.87497636833402,1605897874.8976223,in_progress
40,12.0,0.8632145892643194,-2.8273775835483317,-179.37868200176575,-30.0,0.6666666666666666,1,1.0,False,True,0.8882041519198067,3,52.87497636833402,1605897874.9681656,in_progress
40,13.0,0.8238702218016009,-2.8260524889845873,-179.78724595028265,30.0,1.0,8,1.0,False,True,0.9626545511188874,3,52.87497636833402,1605897875.0301015,in_progress
40,14.0,0.7735691231484503,-2.823136246095703,179.49660829352663,30.0,0.3333333333333333,6,1.0,False,True,1.0578990815932232,4,52.87497636833402,1605897875.097709,in_progress
40,15.0,0.7197522527453448,-2.8254232420081964,-179.82192144103104,30.0,0.6666666666666666,7,1.0,False,True,1.159391887442526,4,52.87497636833402,1605897875.1725569,in_progress
40,16.0,0.6806490705812889,-2.8290589963476167,-178.99795406393332,0.0,1.0,5,1.0,False,True,1.2331134925080744,4,52.87497636833402,1605897875.237203,in_progress
40,17.0,0.6394472806233586,-2.8329392055968476,-178.27960785584386,0.0,0.6666666666666666,4,1.0,False,True,1.3107888975797535,5,52.87497636833402,1605897875.3057652,in_progress
40,18.0,0.5902628467672133,-2.839770146398844,-177.03672130459432,-30.0,0.6666666666666666,1,1.0,False,True,1.4033920384320642,5,52.87497636833402,1605897875.374218,in_progress
40,19.0,0.538103769267201,-2.8454673251761395,-176.38615903189972,-30.0,1.0,2,1.0,False,True,1.5014053409723704,5,52.87497636833402,1605897875.440653,in_progress
40,20.0,0.4905579805471473,-2.844698714199143,-177.30808000264054,-30.0,0.6666666666666666,1,1.0,False,True,1.5913268847851614,6,52.87497636833402,1605897875.5002782,in_progress
40,21.0,0.4351031362371678,-2.839588519632078,-179.0787292581381,-30.0,0.3333333333333333,0,1.0,False,True,1.6964619578303624,6,52.87497636833402,1605897875.5643833,in_progress
40,22.0,0.39156269652130776,-2.8315467025898458,178.8887980535714,0.0,0.6666666666666666,4,1.0,False,True,1.7790277982131144,6,52.87497636833402,1605897875.6299627,in_progress
40,23.0,0.35322478866290047,-2.822877136861051,176.98551324213136,30.0,0.6666666666666666,7,1.0,False,True,1.8520621719266366,7,52.87497636833402,1605897875.7134,in_progress
40,24.0,0.30223976419212545,-2.816061426740472,176.00942588026027,-30.0,0.6666666666666666,1,1.0,False,True,1.9488786445197404,7,52.87497636833402,1605897875.7758632,in_progress
40,25.0,0.2632217245371058,-2.8114034161975896,175.53716917423537,0.0,0.6666666666666666,4,1.0,False,True,2.022792239320512,7,52.87497636833402,1605897875.8423133,in_progress
40,26.0,0.22083009446567092,-2.8059999598512317,175.0407800324498,0.0,1.0,5,1.0,False,True,2.1032936884480584,7,52.87497636833402,1605897875.910845,in_progress
40,27.0,0.17953577598909318,-2.7991895232911355,174.2584044066356,0.0,0.6666666666666666,4,1.0,False,True,2.181821577158275,8,52.87497636833402,1605897875.9749699,in_progress
40,28.0,0.1081558150289518,-2.7909710340201817,174.03046427802715,-30.0,0.6666666666666666,1,1.0,False,True,2.317244503341694,8,52.87497636833402,1605897876.0482156,in_progress
40,29.0,0.06390612710121618,-2.781961675295651,173.0381796003242,-30.0,0.6666666666666666,1,1.0,False,True,2.4015530428433176,8,52.87497636833402,1605897876.1119475,in_progress
40,30.0,0.020152647060834222,-2.769794045554437,171.47523866629118,30.0,0.3333333333333333,6,1.0,False,True,2.485165689659443,9,52.87497636833402,1605897876.1773748,in_progress
40,31.0,-0.01429380721591883,-2.7597411310543523,170.31881637108557,0.0,1.0,5,1.0,False,True,2.551028916505242,9,52.87497636833402,1605897876.2457092,in_progress
