Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
76,3.0,0.0,0.0,560.0,16.0,65.0,2741.0,0.0,302.0880000000003,0.0,0.0,383.2481482028961,,,,,,,,,,,,,,,,,,,,,142.9830472059995,86.09786763666656,293.08718912073084,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,3.0,0.0,0.0,597.0,17.0,37.0,2778.0,0.0,180.04200000000012,0.0,0.0,387.38068318367004,,,,,,,,,,,,,,,,,,,,,89.24326045782684,52.044042801858936,176.91691627933986,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,3.0,0.0,0.0,630.0,18.0,33.0,2811.0,0.0,160.0380000000001,0.0,0.0,391.33866238594055,,,,,,,,,,,,,,,,,,,,,79.49472071569947,46.4143349449213,157.57224646284482,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,3.0,0.0,0.0,690.0,19.0,60.0,2871.0,0.0,295.0650000000001,0.0,0.0,397.74989223480225,,,,,,,,,,,,,,,,,,,,,144.88039591035866,83.86654043203724,286.658835080459,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,3.0,0.0,0.0,731.0,20.0,41.0,2912.0,0.0,198.04800000000014,0.0,0.0,402.17665910720825,,,,,,,,,,,,,,,,,,,,,97.27175927610436,57.26826202039807,194.2541119816615,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,4.0,0.0,0.0,96.0,1.0,96.0,3008.0,0.0,475.10099999999926,0.0,0.0,443.9528524875641,,,,,,,,,,,,,,,,,,,,,230.37470746989138,132.08255453000623,453.4384665494401,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,4.0,0.0,0.0,155.0,2.0,59.0,3067.0,0.0,290.06400000000014,0.0,0.0,450.20968794822693,,,,,,,,,,,,,,,,,,,,,142.47737151764508,82.50053655512379,281.9397748553144,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,4.0,0.0,0.0,172.0,3.0,17.0,3084.0,0.0,80.02199999999998,0.0,0.0,452.3180720806122,,,,,,,,,,,,,,,,,,,,,40.393504641531145,23.489069151231863,79.41472514624023,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,4.0,0.0,0.0,200.0,4.0,28.0,3112.0,0.0,134.03400000000002,0.0,0.0,455.49463534355164,,,,,,,,,,,,,,,,,,,,,66.47392334891221,39.08616497611492,132.30503518141188,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,4.0,0.0,0.0,220.0,5.0,20.0,3132.0,0.0,94.02599999999997,0.0,0.0,457.8533470630646,,,,,,,,,,,,,,,,,,,,,46.978151319499936,27.538021629066762,93.17961659020021,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,4.0,0.0,0.0,299.0,6.0,79.0,3211.0,0.0,390.08399999999966,0.0,0.0,466.1134283542633,,,,,,,,,,,,,,,,,,,,,190.24955521052038,109.54177360100046,375.4297148532223,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,4.0,0.0,0.0,357.0,7.0,58.0,3269.0,0.0,282.0660000000002,0.0,0.0,472.37192368507385,,,,,,,,,,,,,,,,,,,,,137.4532876883495,80.7035400128626,274.36807739146735,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,4.0,0.0,0.0,386.0,8.0,29.0,3298.0,0.0,139.03500000000005,0.0,0.0,475.8531618118286,,,,,,,,,,,,,,,,,,,,,68.91184772123353,40.515001091630836,137.17373014623047,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,4.0,0.0,0.0,448.0,9.0,62.0,3360.0,0.0,306.06600000000003,0.0,0.0,482.405579328537,,,,,,,,,,,,,,,,,,,,,150.5903353672855,86.68113695691386,297.0264256328613,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,4.0,0.0,0.0,465.0,10.0,17.0,3377.0,0.0,81.02099999999997,0.0,0.0,484.73106050491333,,,,,,,,,,,,,,,,,,,,,41.15287893570756,23.79104603798709,80.40180286095394,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,4.0,0.0,0.0,488.0,11.0,23.0,3400.0,0.0,109.02899999999998,0.0,0.0,487.34602665901184,,,,,,,,,,,,,,,,,,,,,54.28387704727586,31.89578008281796,107.88835918709978,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,4.0,0.0,0.0,538.0,12.0,50.0,3450.0,0.0,242.0580000000002,0.0,0.0,492.7631993293762,,,,,,,,,,,,,,,,,,,,,118.20179584975708,69.63647946612167,236.3842945020143,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,4.0,0.0,0.0,583.0,13.0,45.0,3495.0,0.0,214.05600000000018,0.0,0.0,497.598952293396,,,,,,,,,,,,,,,,,,,,,103.77523972961804,61.87586593947611,209.5957099220894,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,4.0,0.0,0.0,621.0,14.0,38.0,3533.0,0.0,184.04400000000012,0.0,0.0,501.72650146484375,,,,,,,,,,,,,,,,,,,,,90.82359732636151,53.26146943475866,180.77347677837676,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,4.0,0.0,0.0,732.0,15.0,111.0,3644.0,0.0,551.1149999999986,0.0,0.0,513.2012572288513,,,,,,,,,,,,,,,,,,,,,266.3255750281916,151.67578811587475,522.0749361079789,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,4.0,0.0,0.0,798.0,16.0,66.0,3710.0,0.0,324.072,0.0,0.0,520.2855570316315,,,,,,,,,,,,,,,,,,,,,158.37070945401163,91.92854241285963,313.933466642678,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,4.0,0.0,0.0,827.0,17.0,29.0,3739.0,0.0,138.03600000000003,0.0,0.0,523.5104944705963,,,,,,,,,,,,,,,,,,,,,68.12819208618629,40.24309735352694,136.196478908409,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,4.0,0.0,0.0,855.0,18.0,28.0,3767.0,0.0,133.03500000000003,0.0,0.0,526.6635575294495,,,,,,,,,,,,,,,,,,,,,65.69718184253547,38.80672496953561,131.32680571412314,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,4.0,0.0,0.0,922.0,19.0,67.0,3834.0,0.0,327.07500000000005,0.0,0.0,533.6904411315918,,,,,,,,,,,,,,,,,,,,,159.01097932144376,93.02125071235268,316.7380023878512,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4.0,0.0,0.0,1008.0,20.0,86.0,3920.0,0.0,423.09299999999956,0.0,0.0,542.8730208873749,,,,,,,,,,,,,,,,,,,,,205.02756518306253,118.71132345701011,405.8664958901471,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,5.0,0.0,0.0,36.0,1.0,36.0,3956.0,0.0,173.04300000000012,0.0,0.0,646.4565722942352,,,,,,,,,,,,,,,,,,,,,85.13987035321118,50.21765365100696,170.14811278006454,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,5.0,0.0,0.0,99.0,2.0,63.0,4019.0,0.0,309.0690000000001,0.0,0.0,653.1250023841858,,,,,,,,,,,,,,,,,,,,,151.18645072010204,87.8469153541541,299.844097702336,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,5.0,0.0,0.0,123.0,3.0,24.0,4043.0,0.0,113.03099999999998,0.0,0.0,655.8765981197357,,,,,,,,,,,,,,,,,,,,,55.97836157415236,33.027369087716664,111.79931864086123,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,5.0,0.0,0.0,151.0,4.0,28.0,4071.0,0.0,134.03400000000002,0.0,0.0,659.0678114891052,,,,,,,,,,,,,,,,,,,,,66.47392334891221,39.08616497611492,132.30503518141188,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,5.0,0.0,0.0,173.0,5.0,22.0,4093.0,0.0,105.02699999999999,0.0,0.0,661.4971036911011,,,,,,,,,,,,,,,,,,,,,52.613119356763384,30.740549134562475,103.97348485901024,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,5.0,0.0,0.0,256.0,6.0,83.0,4176.0,0.0,409.0889999999996,0.0,0.0,670.1824803352356,,,,,,,,,,,,,,,,,,,,,198.82706738017362,114.80610678229355,392.97933274018607,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,5.0,0.0,0.0,307.0,7.0,51.0,4227.0,0.0,250.05600000000018,0.0,0.0,675.6380138397217,,,,,,,,,,,,,,,,,,,,,123.19956473036724,71.51722088148584,244.0168390377892,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,5.0,0.0,0.0,359.0,8.0,52.0,4279.0,0.0,253.0590000000002,0.0,0.0,681.2622139453888,,,,,,,,,,,,,,,,,,,,,123.86783619555983,72.59967715495301,246.8647372550861,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,5.0,0.0,0.0,380.0,9.0,21.0,4300.0,0.0,100.02599999999998,0.0,0.0,683.6223895549774,,,,,,,,,,,,,,,,,,,,,50.1673876661802,29.29821148937961,99.07155641542566,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,5.0,0.0,0.0,401.0,10.0,21.0,4321.0,0.0,100.02599999999998,0.0,0.0,685.9995002746582,,,,,,,,,,,,,,,,,,,,,50.1673876661802,29.29821148937961,99.07155641542566,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,5.0,0.0,0.0,425.0,11.0,24.0,4345.0,0.0,115.029,0.0,0.0,688.7334277629852,,,,,,,,,,,,,,,,,,,,,57.50507408690512,33.61510001418524,113.76264086277709,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,5.0,0.0,0.0,478.0,12.0,53.0,4398.0,0.0,258.0600000000002,0.0,0.0,694.6419041156769,,,,,,,,,,,,,,,,,,,,,126.2782331073008,73.98233840410174,251.61887251783102,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,5.0,0.0,0.0,533.0,13.0,55.0,4453.0,0.0,270.0600000000002,0.0,0.0,700.4909474849701,,,,,,,,,,,,,,,,,,,,,132.85031714469196,77.0212941558777,263.01624880584797,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,5.0,0.0,0.0,572.0,14.0,39.0,4492.0,0.0,191.04300000000012,0.0,0.0,704.7913188934326,,,,,,,,,,,,,,,,,,,,,94.99176861888215,54.99421324238281,187.52584687073445,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,5.0,0.0,0.0,640.0,15.0,68.0,4560.0,0.0,332.076,0.0,0.0,712.11092710495,,,,,,,,,,,,,,,,,,,,,161.39938057238524,94.38168588189467,321.4222643854634,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,5.0,0.0,0.0,726.0,16.0,86.0,4646.0,0.0,422.0939999999996,0.0,0.0,721.1321883201599,,,,,,,,,,,,,,,,,,,,,204.14476748349668,118.6054948016029,404.94249248890856,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,5.0,0.0,0.0,762.0,17.0,36.0,4682.0,0.0,173.04300000000012,0.0,0.0,725.0843915939331,,,,,,,,,,,,,,,,,,,,,85.13987035321118,50.21765365100696,170.14811278006454,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,5.0,0.0,0.0,790.0,18.0,28.0,4710.0,0.0,134.03400000000002,0.0,0.0,728.095552444458,,,,,,,,,,,,,,,,,,,,,66.47392334891221,39.08616497611492,132.30503518141188,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,5.0,0.0,0.0,884.0,19.0,94.0,4804.0,0.0,457.1069999999996,0.0,0.0,738.0949230194092,,,,,,,,,,,,,,,,,,,,,218.70673651595763,128.52601768768636,436.98555231982016,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,5.0,0.0,0.0,923.0,20.0,39.0,4843.0,0.0,188.04600000000013,0.0,0.0,742.3788974285126,,,,,,,,,,,,,,,,,,,,,92.42167855903638,54.454725244713345,184.6261807169146,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,6.0,0.0,0.0,30.0,1.0,30.0,4873.0,0.0,144.0360000000001,0.0,0.0,831.5373287200928,,,,,,,,,,,,,,,,,,,,,71.34937134439521,41.941076810175254,142.03755641608424,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,6.0,0.0,0.0,82.0,2.0,52.0,4925.0,0.0,255.0570000000002,0.0,0.0,837.120902299881,,,,,,,,,,,,,,,,,,,,,125.61445429706694,72.89560543730468,248.77382219875142,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,6.0,0.0,0.0,99.0,3.0,17.0,4942.0,0.0,80.02199999999998,0.0,0.0,839.2320656776428,,,,,,,,,,,,,,,,,,,,,40.393504641531145,23.489069151231863,79.41472514624023,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,6.0,0.0,0.0,121.0,4.0,22.0,4964.0,0.0,106.026,0.0,0.0,841.9183456897736,,,,,,,,,,,,,,,,,,,,,53.42357231747251,30.988106624040178,104.9556370460617,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,6.0,0.0,0.0,139.0,5.0,18.0,4982.0,0.0,85.02299999999997,0.0,0.0,844.366448879242,,,,,,,,,,,,,,,,,,,,,42.83477162928464,24.947959548867203,84.33631042109398,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,6.0,0.0,0.0,197.0,6.0,58.0,5040.0,0.0,282.0660000000002,0.0,0.0,850.3160650730133,,,,,,,,,,,,,,,,,,,,,137.4532876883495,80.7035400128626,274.36807739146735,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,6.0,0.0,0.0,238.0,7.0,41.0,5081.0,0.0,197.04900000000015,0.0,0.0,854.872636795044,,,,,,,,,,,,,,,,,,,,,96.45684481359179,57.0375226167894,193.2875569195624,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,6.0,0.0,0.0,285.0,8.0,47.0,5128.0,0.0,228.05400000000017,0.0,0.0,860.0302631855011,,,,,,,,,,,,,,,,,,,,,111.7966042103777,65.65943949166576,223.02258218429665,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,6.0,0.0,0.0,317.0,9.0,32.0,5160.0,0.0,149.04300000000006,0.0,0.0,863.6319482326508,,,,,,,,,,,,,,,,,,,,,72.5194289340149,43.2441089815632,146.86924752163316,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,6.0,0.0,0.0,340.0,10.0,23.0,5183.0,0.0,111.027,0.0,0.0,866.3374831676483,,,,,,,,,,,,,,,,,,,,,55.87696836493092,32.418105209079485,109.85168140901564,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,6.0,0.0,0.0,363.0,11.0,23.0,5206.0,0.0,109.02899999999998,0.0,0.0,869.0626332759857,,,,,,,,,,,,,,,,,,,,,54.28387704727586,31.89578008281796,107.88835918709978,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,6.0,0.0,0.0,486.0,12.0,123.0,5329.0,0.0,603.1349999999984,0.0,0.0,881.8592708110809,,,,,,,,,,,,,,,,,,,,,291.2936317816069,164.73718998271016,567.8737570479107,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,6.0,0.0,0.0,539.0,13.0,53.0,5382.0,0.0,256.0620000000002,0.0,0.0,887.4894111156464,,,,,,,,,,,,,,,,,,,,,124.6005905349479,73.59527265488879,249.70787657822612,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,6.0,0.0,0.0,576.0,14.0,37.0,5419.0,0.0,180.04200000000012,0.0,0.0,891.5228357315063,,,,,,,,,,,,,,,,,,,,,89.24326045782684,52.044042801858936,176.91691627933986,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,6.0,0.0,0.0,652.0,15.0,76.0,5495.0,0.0,371.08499999999987,0.0,0.0,899.7149677276611,,,,,,,,,,,,,,,,,,,,,179.5908257418038,105.06703470636717,357.7938911347579,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,6.0,0.0,0.0,684.0,16.0,32.0,5527.0,0.0,153.0390000000001,0.0,0.0,903.2516810894012,,,,,,,,,,,,,,,,,,,,,75.42113668755933,44.534191608057704,150.77629992592404,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,6.0,0.0,0.0,729.0,17.0,45.0,5572.0,0.0,217.05300000000017,0.0,0.0,908.0676684379578,,,,,,,,,,,,,,,,,,,,,106.13133191945872,62.657900878200955,212.48957964326775,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,6.0,0.0,0.0,782.0,18.0,53.0,5625.0,0.0,256.0620000000002,0.0,0.0,913.7019300460815,,,,,,,,,,,,,,,,,,,,,124.6005905349479,73.59527265488879,249.70787657822612,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,6.0,0.0,0.0,963.0,19.0,181.0,5806.0,0.0,897.1889999999969,0.0,0.0,932.2929770946503,,,,,,,,,,,,,,,,,,,,,421.78074874960436,239.05674776961112,821.6683528291516,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,6.0,0.0,0.0,1028.0,20.0,65.0,5871.0,0.0,298.0920000000003,0.0,0.0,939.078982591629,,,,,,,,,,,,,,,,,,,,,140.54181741829032,84.54181590387437,289.2460278957069,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,7.0,0.0,0.0,101.0,1.0,101.0,5972.0,0.0,499.1069999999992,0.0,0.0,1164.4590027332306,,,,,,,,,,,,,,,,,,,,,241.18612624934107,138.58270458719193,475.2224236724892,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,7.0,0.0,0.0,159.0,2.0,58.0,6030.0,0.0,284.0640000000002,0.0,0.0,1170.5575618743896,,,,,,,,,,,,,,,,,,,,,139.18330437586013,81.01336255306703,276.2676359821824,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,7.0,0.0,0.0,180.0,3.0,21.0,6051.0,0.0,100.02599999999998,0.0,0.0,1173.046957731247,,,,,,,,,,,,,,,,,,,,,50.1673876661802,29.29821148937961,99.07155641542566,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,7.0,0.0,0.0,204.0,4.0,24.0,6075.0,0.0,115.029,0.0,0.0,1175.8167610168457,,,,,,,,,,,,,,,,,,,,,57.50507408690512,33.61510001418524,113.76264086277709,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,7.0,0.0,0.0,243.0,5.0,39.0,6114.0,0.0,178.05600000000013,0.0,0.0,1180.285516500473,,,,,,,,,,,,,,,,,,,,,85.47102431664429,51.086054460371415,174.89752757923011,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,7.0,0.0,0.0,322.0,6.0,79.0,6193.0,0.0,390.08399999999966,0.0,0.0,1188.6037335395813,,,,,,,,,,,,,,,,,,,,,190.24955521052038,109.54177360100046,375.4297148532223,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,7.0,0.0,0.0,389.0,7.0,67.0,6260.0,0.0,330.07199999999995,0.0,0.0,1195.8404862880707,,,,,,,,,,,,,,,,,,,,,161.6593056632426,93.38681020266725,319.56038690747033,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,7.0,0.0,0.0,442.0,8.0,53.0,6313.0,0.0,259.0590000000002,0.0,0.0,1201.5785884857178,,,,,,,,,,,,,,,,,,,,,127.14406524164242,74.14011292162476,252.57293747967276,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,7.0,0.0,0.0,464.0,9.0,22.0,6335.0,0.0,105.02699999999999,0.0,0.0,1204.1115345954895,,,,,,,,,,,,,,,,,,,,,52.613119356763384,30.740549134562475,103.97348485901024,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,7.0,0.0,0.0,492.0,10.0,28.0,6363.0,0.0,132.036,0.0,0.0,1207.2687039375305,,,,,,,,,,,,,,,,,,,,,64.95537710284763,38.49447060740536,130.34759703815845,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,7.0,0.0,0.0,513.0,11.0,21.0,6384.0,0.0,100.02599999999998,0.0,0.0,1209.696090221405,,,,,,,,,,,,,,,,,,,,,50.1673876661802,29.29821148937961,99.07155641542566,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,7.0,0.0,0.0,573.0,12.0,60.0,6444.0,0.0,290.0700000000002,0.0,0.0,1216.0463225841522,,,,,,,,,,,,,,,,,,,,,140.58101736612488,83.06837492884935,281.9170560140467,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,7.0,0.0,0.0,624.0,13.0,51.0,6495.0,0.0,248.0580000000002,0.0,0.0,1221.5961122512817,,,,,,,,,,,,,,,,,,,,,121.45613225321618,71.21525126020339,242.1058430981843,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,7.0,0.0,0.0,672.0,14.0,48.0,6543.0,0.0,234.05400000000017,0.0,0.0,1226.7996580600739,,,,,,,,,,,,,,,,,,,,,115.06979533409158,67.22545219674879,228.75940923319695,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,7.0,0.0,0.0,798.0,15.0,126.0,6669.0,0.0,624.1319999999982,0.0,0.0,1239.8399596214294,,,,,,,,,,,,,,,,,,,,,299.2026777564427,170.87730186842452,587.0194820847735,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,7.0,0.0,0.0,826.0,16.0,28.0,6697.0,0.0,131.03699999999998,0.0,0.0,1243.1970806121826,,,,,,,,,,,,,,,,,,,,,64.24854410158711,38.15344248067912,129.36740817332893,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,7.0,0.0,0.0,877.0,17.0,51.0,6748.0,0.0,250.05600000000018,0.0,0.0,1248.6846313476562,,,,,,,,,,,,,,,,,,,,,123.19956473036724,71.51722088148584,244.0168390377892,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,7.0,0.0,0.0,1145.0,18.0,268.0,7016.0,0.0,1329.2789999999948,0.0,0.0,1276.1658170223236,,,,,,,,,,,,,,,,,,,,,607.5876629770798,338.55127287685224,1167.6131194415855,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,7.0,0.0,0.0,1194.0,19.0,49.0,7065.0,0.0,234.0600000000002,0.0,0.0,1281.3650896549225,,,,,,,,,,,,,,,,,,,,,113.39050572104648,67.5167792426356,228.73259781748632,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,7.0,0.0,0.0,1335.0,20.0,141.0,7206.0,0.0,701.1449999999979,0.0,0.0,1295.9155445098877,,,,,,,,,,,,,,,,,,,,,335.36946432312584,189.89257860214514,654.5124179483882,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,8.0,0.0,0.0,76.0,1.0,76.0,7282.0,0.0,371.08499999999987,0.0,0.0,1410.2937502861023,,,,,,,,,,,,,,,,,,,,,179.5908257418038,105.06703470636717,357.7938911347579,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,8.0,0.0,0.0,134.0,2.0,58.0,7340.0,0.0,285.06300000000016,0.0,0.0,1416.610597372055,,,,,,,,,,,,,,,,,,,,,140.07284732216803,81.133018780486,277.21599084616054,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,8.0,0.0,0.0,154.0,3.0,20.0,7360.0,0.0,95.02499999999998,0.0,0.0,1418.915209531784,,,,,,,,,,,,,,,,,,,,,47.722179228717934,27.85219068484319,94.1647211365622,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,8.0,0.0,0.0,187.0,4.0,33.0,7393.0,0.0,158.0400000000001,0.0,0.0,1422.5779571533203,,,,,,,,,,,,,,,,,,,,,77.8516029584211,45.958935134204886,155.62652362599815,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,8.0,0.0,0.0,206.0,5.0,19.0,7412.0,0.0,90.02399999999997,0.0,0.0,1424.8952250480652,,,,,,,,,,,,,,,,,,,,,45.27783491777876,26.402212085291414,89.25297411067288,4.002000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
